Company;Year;pos;neg;unc;SR;NFE;ISIN;Date_SRNFE;Date_AR;report_size_SRNFE;report_sentence_SRNFE;report_words_SRNFE;is_gri;report_size_AR;report_sentence_AR;report_words_AR;pfad
snp schneider-neureither & partner ag;2018;49;40;33;1;0;DE0007203705;2019-03-26;2020-03-24;23;659;5796;1;23;1322;6186;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\SNP Schneider-Neureither & Partner AG2018_SR.pdf
snp schneider-neureither & partner ag;2019;59;43;34;1;0;DE0007203705;2020-03-24;2021-04-20;23;2035;6186;1;23;2946;9677;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\SNP Schneider-Neureither & Partner AG2019_SR.pdf
steinhoff;2014;17;32;18;1;0;NL0011375019;2015-09-23;fehlt;43;1060;14625;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\steinhoff2014.pdf
steinhoff;2015;16;28;18;1;0;NL0011375019;2016-07-04;fehlt;46;949;13974;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\steinhoff2015.pdf
stratec_nachhaltigkeitsbericht_;2015;152;78;62;1;0;fehlt;2016-06-02;fehlt;53;4155;15342;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\STRATEC_Nachhaltigkeitsbericht_2015.pdf
stratec_nachhaltigkeitsbericht_;2016;172;85;83;1;0;fehlt;2017-06-08;fehlt;35;1663;16556;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\STRATEC_Nachhaltigkeitsbericht_2016.pdf
stratec_nachhaltigkeitsbroschuere_;2017;57;58;33;1;0;fehlt;2019-03-01;fehlt;17;675;6668;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\STRATEC_Nachhaltigkeitsbroschuere_2017.pdf
surteco group se;2017;69;77;43;1;0;DE0005176903;2018-04-16;2018-04-23;40;751;6535;1;40;8880;42818;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\SURTECO GROUP SE2017_SR.pdf
surteco group se;2018;101;91;48;1;0;DE0005176903;2019-04-08;2018-04-23;26;914;7879;1;26;8880;42818;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\SURTECO GROUP SE2018_SR.pdf
tag immobilien ag;2012;16;4;6;1;0;DE0007775207;2015-12-18;2013-03-20;3;132;962;0;3;24021;62205;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG Immobilien AG2012_SR.pdf
tag immobilien ag;2013;27;8;4;1;0;DE0007775207;2015-12-18;2014-03-28;4;169;1437;0;4;16322;67933;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG Immobilien AG2013_SR.pdf
tag immobilien ag;2014;30;18;17;1;0;DE0007775207;2015-12-18;2015-03-25;11;257;2808;0;11;16220;70845;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG Immobilien AG2014_SR.pdf
tag immobilien ag;2015;43;15;9;1;0;DE0007775207;2017-03-23;2016-03-24;10;280;2868;0;10;18059;89121;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG Immobilien AG2015_SR.pdf
tag immobilien ag;2016;62;15;19;1;0;DE0007775207;2017-03-22;2017-03-10;10;304;3823;0;10;18055;92795;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG Immobilien AG2016_SR.pdf
tag immobilien ag;2017;194;78;62;1;0;DE0007775207;2018-03-23;2018-03-13;87;2194;17981;1;87;17743;93156;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG Immobilien AG2017_SR.pdf
tag immobilien ag;2018;200;91;75;1;0;DE0007775207;2019-09-12;2019-03-05;93;2543;20571;1;93;18286;84955;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG Immobilien AG2018_SR.pdf
tag.nachhaltigkeitebericht_;2014;30;18;17;1;0;fehlt;2015-12-18;fehlt;11;257;2808;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG.Nachhaltigkeitebericht_2014_geschuetzt.pdf
tag.nachhaltigkeitsbericht_;2012;16;4;6;1;0;fehlt;2015-12-18;fehlt;3;132;962;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG.Nachhaltigkeitsbericht_2012_D.pdf
tag.nachhaltigkeitsbericht_;2013;27;8;4;1;0;fehlt;2015-12-18;fehlt;4;169;1437;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG.Nachhaltigkeitsbericht_2013_D.pdf
tag.nachhaltigkeitsbericht_;2017;194;78;62;1;0;fehlt;2018-03-23;fehlt;87;2194;17981;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG.Nachhaltigkeitsbericht_2017_neu.pdf
tag.nachhaltigkeitsbericht_de_;2015;43;15;9;1;0;fehlt;2017-03-23;fehlt;10;280;2868;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG.Nachhaltigkeitsbericht_DE_2015.pdf
tag.nachhaltigkeitsbericht_de_;2016;62;15;19;1;0;fehlt;2017-03-22;fehlt;10;304;3823;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG.Nachhaltigkeitsbericht_DE_2016.pdf
tag_nachhaltigkeitsbericht_;2018;200;91;75;1;0;fehlt;2019-03-05;fehlt;93;2543;20571;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAG_Nachhaltigkeitsbericht_2018.pdf
takkt ag;2012;217;114;76;1;0;DE0007446007;2012-04-27;2013-03-19;70;2601;19170;1;70;7407;46655;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2012_SR.pdf
takkt ag;2014;67;13;8;1;0;DE0007446007;2014-03-17;2015-03-05;23;1522;5939;1;23;8363;55689;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2014_SR.pdf
takkt ag;2016;54;13;7;1;0;DE0007446007;2016-03-07;2017-03-09;31;1140;5401;1;31;8962;63124;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2016_SR.pdf
takkt ag;2017;28;14;10;0;1;DE0007446007;2018-03-19;2018-03-15;5;598;2191;1;5;9520;67887;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2017_NFE.pdf
takkt ag;2017;99;19;50;1;0;DE0007446007;2018-03-26;2018-03-15;38;5124;14721;1;38;9520;67887;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2017_SR.pdf
takkt ag;2018;30;14;11;0;1;DE0007446007;2019-03-22;2019-03-13;6;617;2260;1;6;9576;66422;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2018_NFE.pdf
takkt ag;2019;25;15;12;0;1;DE0007446007;2020-03-24;2021-03-25;5;599;2090;1;5;8644;60330;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2019_NFE.pdf
takkt ag;2019;146;90;58;1;0;DE0007446007;2020-03-27;2021-03-25;69;3623;119883;1;69;8644;60330;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TAKKT AG2019_SR.pdf
talanx ag;2015;180;201;165;1;0;fehlt;2016-09-12;2016-03-17;74;3949;30883;1;74;28127;122512;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TALANX AG2015_SR.pdf
talanx ag;2016;220;230;191;1;0;fehlt;2017-05-22;2017-03-16;79;4282;34815;1;79;17716;120551;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TALANX AG2016_SR.pdf
talanx ag;2017;263;238;212;1;0;fehlt;2018-06-01;2018-03-16;89;4934;38941;1;89;18952;131653;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TALANX AG2017_SR.pdf
talanx ag;2018;271;222;177;1;0;fehlt;2019-06-03;2019-03-14;85;4741;37192;1;85;18269;125753;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TALANX AG2018_SR.pdf
talanx ag;2019;270;237;194;1;0;fehlt;2020-05-06;fehlt;101;4344;39343;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TALANX AG2019_SR.pdf
tui_csr18_pdf.pdf;2021;311;104;67;1;0;fehlt;2019-06-12;fehlt;74;3649;31876;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\TUI_CSR18_pdf.pdf
uniper_nachhaltigkeitsbericht_;2017;81;94;61;1;0;fehlt;2018-06-13;fehlt;17;1024;8186;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Uniper_Nachhaltigkeitsbericht_2017.pdf
uniper_nachhaltigkeitsbericht_;2018;207;221;137;1;0;fehlt;2019-05-16;fehlt;79;3021;23127;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\uniper_nachhaltigkeitsbericht_2018_0.pdf
united_internet_ag_nachhaltigkeitsbericht_;2017;22;34;32;1;0;fehlt;2018-04-25;fehlt;94;2587;23701;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\united_Internet_AG_Nachhaltigkeitsbericht_2017.pdf
united_internet_ag_nachhaltigkeitsbericht_;2018;224;171;124;1;0;fehlt;2019-04-08;fehlt;112;3771;30043;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\United_Internet_AG_Nachhaltigkeitsbericht_2018.pdf
uzin utz ag;2014;188;66;60;1;0;DE0007551509;2015-04-09;2015-04-13;60;2347;14442;0;60;11789;55766;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\UZIN UTZ AG2014_SR.pdf
uzin utz ag;2016;191;61;66;1;0;DE0007551509;2017-03-29;2017-04-11;60;2602;16062;0;60;12650;57070;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\UZIN UTZ AG2016_SR.pdf
uzin utz ag;2018;219;76;94;1;0;DE0007551509;2019-04-08;2019-04-15;60;3349;20625;0;60;11534;47634;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\UZIN UTZ AG2018_SR.pdf
verallia deutschland ag;2017;129;73;39;1;0;DE0006851603;2018-03-20;2018-03-20;61;1043;9582;0;61;6373;40226;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Verallia Deutschland AG2017_SR.pdf
villeroy & boch ag;2017;95;50;36;1;0;DE0007657231;2018-03-22;2018-03-14;18;981;8702;1;18;6303;44923;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Villeroy & Boch AG2017_SR.pdf
villeroy & boch ag;2018;97;73;51;1;0;DE0007657231;2019-03-26;2019-03-13;23;1051;10956;1;23;6133;45740;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Villeroy & Boch AG2018_SR.pdf
villeroy & boch ag;2019;108;63;54;1;0;DE0007657231;2020-03-30;2021-03-22;22;996;10737;1;22;7891;60376;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Villeroy & Boch AG2019_SR.pdf
vonovia_nb_;2016;268;199;117;1;0;fehlt;2017-06-28;fehlt;121;4928;32684;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Vonovia_NB_2016_de.pdf
vonovia_nhb18_de_s.pdf;2021;356;299;187;1;0;fehlt;2019-04-30;fehlt;118;5479;44556;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Vonovia_NHB18_de_s.pdf
vonovia_nhb_17_dt.pdf;2021;307;235;145;1;0;fehlt;2018-06-28;fehlt;123;5616;39124;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Vonovia_NHB_17_dt.pdf
vonovia_nhb_;2015;214;128;85;1;0;fehlt;2016-11-03;fehlt;104;3207;20966;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Vonovia_NHB_2015.pdf
vtg ag;2017;30;40;22;0;1;fehlt;2018-03-26;2018-03-26;13;1220;4368;0;13;7271;47659;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VTG AG2017_NFE.pdf
vtg ag;2018;33;39;20;0;1;fehlt;2019-03-28;2019-04-03;13;1426;4446;1;13;6549;48360;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VTG AG2018_NFE.pdf
vw_nachhaltigkeitsberichte_;2008;299;150;136;1;0;fehlt;2007-11-16;fehlt;89;4190;38499;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VW_nachhaltigkeitsberichte_2008.pdf
vw_nachhaltigkeitsbericht_;2010;262;100;89;1;0;fehlt;2011-05-03;fehlt;79;3646;25403;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VW_Nachhaltigkeitsbericht_2010.pdf
vw_nachhaltigkeitsbericht_;2013;469;263;217;1;0;fehlt;2014-04-23;fehlt;151;7586;67241;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VW_Nachhaltigkeitsbericht_2013.pdf
vw_nachhaltigkeitsbericht_;2014;60;114;94;1;0;fehlt;2015-04-14;fehlt;147;6938;72661;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VW_Nachhaltigkeitsbericht_2014.pdf
vw_nachhaltigkeitsbericht_;2016;818;368;292;1;0;fehlt;2017-05-30;fehlt;192;7231;69384;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VW_Nachhaltigkeitsbericht_2016_DE.pdf
vw_nichtfinanzieller_bericht_;2017;391;236;151;0;1;fehlt;2018-03-13;fehlt;123;5464;41945;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VW_Nichtfinanzieller_Bericht_2017_d.pdf
vw_nichtfinanzieller_bericht_;2018;390;209;171;0;1;fehlt;2019-04-01;fehlt;109;5094;39834;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\VW_Nichtfinanzieller_Bericht_2018_d.pdf
wacker neuson se;2017;78;95;31;0;1;DE000WACK012;2018-04-09;2018-04-12;24;1883;9888;1;24;8947;70071;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Wacker Neuson SE2017_NFE.pdf
wacker neuson se;2018;42;76;22;0;1;DE000WACK012;2019-03-07;2019-03-13;12;3242;6182;1;12;12985;133539;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Wacker Neuson SE2018_NFE.pdf
wacker neuson se;2019;100;82;36;0;1;DE000WACK012;2020-03-05;2021-04-08;32;1053;10760;1;32;12390;112227;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Wacker Neuson SE2019_NFE.pdf
wacker15-16.pdf;2021;292;210;117;1;0;fehlt;2017-07-17;fehlt;118;5583;39398;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\wacker15-16.pdf
wasgau produktions & handels ag;2017;83;99;47;0;1;DE0007016008;2018-03-21;2018-03-21;48;1659;11374;1;48;7439;44233;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WASGAU Produktions & Handels AG2017_NFE.pdf
wasgau produktions & handels ag;2018;103;137;50;0;1;DE0007016008;2019-03-19;2019-03-14;54;2335;13961;1;54;7568;44558;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WASGAU Produktions & Handels AG2018_NFE.pdf
wasgau produktions & handels ag;2019;97;126;47;0;1;DE0007016008;2020-03-10;2021-03-24;53;2136;13055;1;53;7861;58985;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WASGAU Produktions & Handels AG2019_NFE.pdf
washtech ag;2012;22;21;6;1;0;fehlt;2013-03-13;2013-03-26;9;567;2341;0;9;12211;50179;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2012_SR.pdf
washtech ag;2013;26;26;7;1;0;fehlt;2014-03-31;2014-03-31;8;745;2737;0;8;11234;50360;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2013_SR.pdf
washtech ag;2014;23;23;6;1;0;fehlt;2015-03-31;2015-03-28;8;296;2499;0;8;9524;48169;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2014_SR.pdf
washtech ag;2015;29;21;7;1;0;fehlt;2016-03-30;2016-03-30;10;665;2715;0;10;13055;44270;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2015_SR.pdf
washtech ag;2016;35;34;6;1;0;fehlt;2017-08-30;2017-03-20;9;680;2917;0;9;9355;44708;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2016_SR.pdf
washtech ag;2017;42;68;10;1;0;fehlt;2018-03-19;2018-03-14;12;553;4468;1;12;9450;49008;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2017_SR.pdf
washtech ag;2018;35;74;16;1;0;fehlt;2019-03-22;2019-03-18;14;570;4651;1;14;10202;53521;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2018_SR.pdf
washtech ag;2019;44;81;28;1;0;fehlt;2020-04-01;fehlt;16;668;5771;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WashTech AG2019_SR.pdf
westag & getalit ag;2017;59;52;45;0;1;DE0007775207;2018-03-28;2018-03-29;24;1498;6671;1;24;7368;24825;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WESTAG & GETALIT AG2017_NFE.pdf
westag & getalit ag;2018;64;61;49;0;1;DE0007775207;2019-03-26;2019-03-28;28;1605;7361;1;28;8507;29815;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WESTAG & GETALIT AG2018_NFE.pdf
westag & getalit ag;2019;66;56;52;0;1;DE0007775207;2020-03-10;2021-03-18;26;1666;7255;1;26;5336;20463;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\WESTAG & GETALIT AG2019_NFE.pdf
wincor nachhaltigkeitsbericht-;2016;218;161;143;1;0;DE000A0CAYB2;2017-03-07;fehlt;91;2160;22668;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\wincor nachhaltigkeitsbericht-2015-2016.pdf
wüstenrot & wüttembergische ag;2017;113;116;92;1;0;fehlt;2018-03-26;2018-03-13;37;1665;18027;1;37;16289;136027;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Wüstenrot & Wüttembergische AG2017_SR.pdf
wüstenrot & wüttembergische ag;2018;0;0;0;1;0;fehlt;2019-03-28;2019-03-06;37;1003;2343;0;37;18731;154354;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Wüstenrot & Wüttembergische AG2018_SR.pdf
wüstenrot & wüttembergische ag;2019;133;113;96;1;0;fehlt;2020-03-27;fehlt;44;2051;18757;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Wüstenrot & Wüttembergische AG2019_SR.pdf
xing_se_csr_bericht_;2017;124;48;42;1;0;fehlt;2018-03-22;fehlt;45;1067;11086;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\XING_SE_CSR_Bericht_2017.pdf
xing_se_csr_bericht_;2018;120;77;70;1;0;fehlt;2019-03-21;fehlt;52;1219;13400;0;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\XING_SE_CSR_Bericht_2018.geprüft.pdf
zalando;2017;151;60;35;1;0;DE000ZAL1111;2018-02-27;fehlt;32;2469;12217;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\zalando2017_nachhaltigkeit.pdf
zooplus ag;2018;31;66;46;0;1;DE0005111702;2019-03-20;2019-04-16;12;471;4362;1;12;8283;56743;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\zooplus AG2018_NFE.pdf
zooplus ag;2019;0;0;0;0;1;DE0005111702;2020-03-30;2021-03-24;1;4;1;0;1;10995;63446;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\zooplus AG2019_NFE.pdf
1+1 drillisch ag;2017;105;64;54;1;0;DE0005545503;2018-04-04;2018-03-22;33;1052;10063;1;33;8051;53008;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\1+1 DRILLISCH AG\SR\1+1 DRILLISCH AG2017_SR.pdf
1+1 drillisch ag;2018;71;55;58;1;0;DE0005545503;2019-04-09;2019-03-28;39;1386;9759;1;39;8909;63497;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\1+1 DRILLISCH AG\SR\1+1 DRILLISCH AG2018_SR.pdf
a.springer ag;2007;268;215;124;1;0;DE0005501357;2008-11-17;fehlt;117;12196;36461;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\A.SPRINGER AG\SR\A.SPRINGER AG2007_SR.pdf
a.springer ag;2009;487;360;242;1;0;DE0005501357;2010-12-09;fehlt;259;19705;60785;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\A.SPRINGER AG\SR\A.SPRINGER AG2009_SR.pdf
a.springer ag;2009;49;161;31;1;0;DE0005501357;2010-12-10;fehlt;229;14576;58889;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\A.SPRINGER AG\SR\A.SPRINGER AG2009_SR_eng_.pdf
a.springer ag;2011;603;544;293;1;0;DE0005501357;2012-12-04;2012-03-06;234;14547;73037;1;234;15869;67444;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\A.SPRINGER AG\SR\A.SPRINGER AG2011_SR.pdf
a.springer ag;2013;645;532;311;1;0;DE0005501357;2014-09-14;2014-03-03;268;8119;73186;1;268;15943;66716;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\A.SPRINGER AG\SR\A.SPRINGER AG2013_SR.pdf
a.springer ag;2015;637;533;293;1;0;DE0005501357;2016-11-25;2016-03-01;127;7054;72693;1;127;17546;72506;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\A.SPRINGER AG\SR\A.SPRINGER AG2015_SR.pdf
a.springer ag;2017;13;36;29;1;1;DE0005501357;2018-04-27;2018-03-07;10;335;3098;0;10;18973;78485;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\A.SPRINGER AG\SR\A.SPRINGER AG2017_NFB.pdf
